GEO_CODE (POR),GEO_NAME,dimension,Member ID: Profile of Economic Regions (2247),total
2440,Montréal,Germanic languages,545,6165.00
2440,Montréal,Afrikaans,546,10.00
2440,Montréal,Danish,547,25.00
2440,Montréal,Dutch,548,190.00
2440,Montréal,Frisian,549,0.00
2440,Montréal,German,550,1075.00
2440,Montréal,Icelandic,551,30.00
2440,Montréal,Norwegian,552,15.00
2440,Montréal,Swedish,553,75.00
2440,Montréal,Vlaams (Flemish),554,10.00
2440,Montréal,Yiddish,555,4725.00
2440,Montréal,"Germanic languages, n.i.e.",556,5.00
2440,Montréal,Greek,557,10425.00
2440,Montréal,Indo-Iranian languages,558,37260.00
2440,Montréal,Indo-Aryan languages,559,24025.00
2440,Montréal,Bengali,560,7295.00
2440,Montréal,Gujarati,561,3290.00
2440,Montréal,Hindi,562,1155.00
2440,Montréal,Kashmiri,563,0.00
2440,Montréal,Konkani,564,30.00
2440,Montréal,Marathi,565,65.00
2440,Montréal,Nepali,566,105.00
2440,Montréal,Oriya (Odia),567,10.00
2440,Montréal,Punjabi (Panjabi),568,6380.00
2440,Montréal,Sindhi,569,95.00
2440,Montréal,Sinhala (Sinhalese),570,250.00
2440,Montréal,Urdu,571,5350.00
2440,Montréal,Iranian languages,572,13120.00
2440,Montréal,Kurdish,573,295.00
2440,Montréal,Pashto,574,675.00
2440,Montréal,Persian (Farsi),575,12150.00
2440,Montréal,"Indo-Iranian languages, n.i.e.",576,110.00
2440,Montréal,Italic (Romance) languages,577,100370.00
2440,Montréal,Catalan,578,80.00
2440,Montréal,Italian,579,27910.00
2440,Montréal,Portuguese,580,9660.00
2440,Montréal,Romanian,581,12610.00
2440,Montréal,Spanish,582,50090.00
2440,Montréal,"Italic (Romance) languages, n.i.e.",583,25.00
2440,Montréal,Japanese,584,740.00
2440,Montréal,Kartvelian languages,585,65.00
2440,Montréal,Georgian,586,65.00
2440,Montréal,Korean,587,2950.00
2440,Montréal,Mongolic languages,588,125.00
2440,Montréal,Mongolian,589,125.00
2440,Montréal,Niger-Congo languages,590,3530.00
2440,Montréal,Akan (Twi),591,375.00
2440,Montréal,Bamanankan,592,180.00
2440,Montréal,Edo,593,10.00
2440,Montréal,Ewe,594,75.00
2440,Montréal,"Fulah (Pular, Pulaar, Fulfulde)",595,355.00
2440,Montréal,Ga,596,10.00
2440,Montréal,Ganda,597,0.00
2440,Montréal,Igbo,598,10.00
2440,Montréal,Lingala,599,380.00
2440,Montréal,Rundi (Kirundi),600,365.00
2440,Montréal,Kinyarwanda (Rwanda),601,265.00
2440,Montréal,Shona,602,20.00
2440,Montréal,Swahili,603,275.00
2440,Montréal,Wolof,604,540.00
2440,Montréal,Yoruba,605,40.00
2440,Montréal,"Niger-Congo languages, n.i.e.",606,645.00
2440,Montréal,Nilo-Saharan languages,607,35.00
2440,Montréal,Dinka,608,0.00
2440,Montréal,"Nilo-Saharan languages, n.i.e.",609,35.00
2440,Montréal,Sign languages,610,585.00
2440,Montréal,American Sign Language,611,50.00
2440,Montréal,Quebec Sign Language,612,245.00
2440,Montréal,"Sign languages, n.i.e",613,290.00
2440,Montréal,Sino-Tibetan languages,614,41620.00
2440,Montréal,Chinese languages,615,41555.00
2440,Montréal,Cantonese,616,11625.00
2440,Montréal,Hakka,617,105.00
2440,Montréal,Mandarin,618,26080.00
2440,Montréal,Min Dong,619,0.00
2440,Montréal,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",620,1410.00
2440,Montréal,Wu (Shanghainese),621,575.00
2440,Montréal,"Chinese, n.o.s.",622,1730.00
2440,Montréal,"Chinese languages, n.i.e.",623,25.00
2440,Montréal,Tibeto-Burman languages,624,60.00
2440,Montréal,Burmese,625,15.00
2440,Montréal,Karenic languages,626,0.00
2440,Montréal,Tibetan,627,15.00
2440,Montréal,"Tibeto-Burman languages, n.i.e.",628,30.00
2440,Montréal,Tai-Kadai languages,629,930.00
2440,Montréal,Lao,630,810.00
2440,Montréal,Thai,631,125.00
2440,Montréal,"Tai-Kadai languages, n.i.e",632,0.00
2440,Montréal,Turkic languages,633,3620.00
2440,Montréal,Azerbaijani,634,65.00
2440,Montréal,Turkish,635,3310.00
2440,Montréal,Uyghur,636,100.00
2440,Montréal,Uzbek,637,95.00
2440,Montréal,"Turkic languages, n.i.e.",638,50.00
2440,Montréal,Uralic languages,639,1335.00
2440,Montréal,Estonian,640,25.00
2440,Montréal,Finnish,641,35.00
2440,Montréal,Hungarian,642,1280.00
2440,Montréal,"Uralic languages, n.i.e.",643,0.00
2440,Montréal,"Other languages, n.i.e.",644,95.00
2440,Montréal,Multiple responses,645,174640.00
2440,Montréal,English and French,646,34140.00
2440,Montréal,English and non-official language,647,38285.00
2440,Montréal,French and non-official language,648,77420.00
2440,Montréal,"English, French and non-official language",649,24805.00
2440,Montréal,Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data,650,1914760.00
2440,Montréal,None,651,1358400.00
2440,Montréal,English,652,164875.00
2440,Montréal,French,653,156825.00
2440,Montréal,Non-official language,654,183265.00
2440,Montréal,Aboriginal,655,285.00
2440,Montréal,Non-Aboriginal,656,182980.00
2440,Montréal,English and French,657,21915.00
2440,Montréal,English and non-official language,658,13995.00
2440,Montréal,French and non-official language,659,14580.00
2440,Montréal,"English, French and non-official language",660,905.00
2440,Montréal,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,661,1591005.00
2440,Montréal,Number of total income recipients aged 15 years and over in private households - 100% data,662,1527425.00
2440,Montréal,Median total income in 2015 among recipients ($),663,29198.00
2440,Montréal,Number of after-tax income recipients aged 15 years and over in private households - 100% data,664,1527630.00
2440,Montréal,Median after-tax income in 2015 among recipients ($),665,26873.00
2440,Montréal,Number of market income recipients aged 15 years and over in private households - 100% data,666,1319250.00
2440,Montréal,Median market income in 2015 among recipients ($),667,27843.00
2440,Montréal,Number of government transfers recipients aged 15 years and over in private households - 100% data,668,1220350.00
2440,Montréal,Median government transfers in 2015 among recipients ($),669,4964.00
2440,Montréal,Number of employment income recipients aged 15 years and over in private households - 100% data,670,1076770.00
2440,Montréal,Median employment income in 2015 among recipients ($),671,29102.00
2440,Montréal,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 25% sample data,672,1590985.00
2440,Montréal,Number of total income recipients aged 15 years and over in private households - 25% sample data,673,1526950.00
2440,Montréal,Average total income in 2015 among recipients ($),674,43670.00
2440,Montréal,Number of after-tax income recipients aged 15 years and over in private households - 25% sample data,675,1527150.00
2440,Montréal,Average after-tax income in 2015 among recipients ($),676,35155.00
2440,Montréal,Number of market income recipients aged 15 years and over in private households - 25% sample data,677,1318335.00
2440,Montréal,Average market income in 2015 among recipients ($),678,43430.00
2440,Montréal,Number of government transfers recipients aged 15 years and over in private households - 25% sample data,679,1220065.00
2440,Montréal,Average government transfers in 2015 among recipients ($),680,7727.00
2440,Montréal,Number of employment income recipients aged 15 years and over in private households - 25% sample data,681,1076765.00
2440,Montréal,Average employment income in 2015 among recipients ($),682,42754.00
2440,Montréal,Total - Employment income statistics for the population aged 15 years and over in private households - 25% sample data,683,1590985.00
2440,Montréal,Number of employment income recipients aged 15 years and over in private households who worked full year full time in 2015 - 25% sample data,684,451855.00
2440,Montréal,Median employment income in 2015 for full-year full-time workers ($),685,47182.00
2440,Montréal,Average employment income in 2015 for full-year full-time workers ($),686,62105.00
2440,Montréal,Composition of total income in 2015 of the population aged 15 years and over in private households (%) - 100% data,687,100.00
2440,Montréal,Market income (%),688,85.80
2440,Montréal,Employment income (%),689,69.10
2440,Montréal,Government transfers (%),690,14.20
2440,Montréal,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,691,1591005.00
2440,Montréal,Without total income,692,63580.00
2440,Montréal,With total income,693,1527425.00
2440,Montréal,Percentage with total income,694,96.00
2440,Montréal,"Under $10,000 (including loss)",695,239225.00
2440,Montréal,"$10,000 to $19,999",696,304770.00
2440,Montréal,"$20,000 to $29,999",697,235475.00
2440,Montréal,"$30,000 to $39,999",698,186815.00
2440,Montréal,"$40,000 to $49,999",699,152615.00
2440,Montréal,"$50,000 to $59,999",700,107705.00
2440,Montréal,"$60,000 to $69,999",701,75560.00
2440,Montréal,"$70,000 to $79,999",702,57765.00
2440,Montréal,"$80,000 to $89,999",703,40455.00
2440,Montréal,"$90,000 to $99,999",704,27510.00
2440,Montréal,"$100,000 and over",705,99530.00
2440,Montréal,"$100,000 to $149,999",706,59525.00
2440,Montréal,"$150,000 and over",707,40005.00
2440,Montréal,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,708,1591005.00
2440,Montréal,Without after-tax income,709,63380.00
2440,Montréal,With after-tax income,710,1527625.00
2440,Montréal,Percentage with after-tax income,711,96.00
2440,Montréal,"Under $10,000 (including loss)",712,244920.00
2440,Montréal,"$10,000 to $19,999",713,317790.00
2440,Montréal,"$20,000 to $29,999",714,280350.00
2440,Montréal,"$30,000 to $39,999",715,233880.00
2440,Montréal,"$40,000 to $49,999",716,161410.00
2440,Montréal,"$50,000 to $59,999",717,100760.00
2440,Montréal,"$60,000 to $69,999",718,64225.00
2440,Montréal,"$70,000 to $79,999",719,37685.00
2440,Montréal,"$80,000 and over",720,86605.00
2440,Montréal,"$80,000 to $89,999",721,23470.00
2440,Montréal,"$90,000 to $99,999",722,15190.00
2440,Montréal,"$100,000 and over",723,47945.00
2440,Montréal,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,724,1591005.00
2440,Montréal,Without employment income,725,514230.00
2440,Montréal,With employment income,726,1076770.00
2440,Montréal,Percentage with employment income,727,67.70
2440,Montréal,"Under $5,000 (including loss)",728,149120.00
2440,Montréal,"$5,000 to $9,999",729,93255.00
2440,Montréal,"$10,000 to $19,999",730,167705.00
2440,Montréal,"$20,000 to $29,999",731,139770.00
2440,Montréal,"$30,000 to $39,999",732,124900.00
2440,Montréal,"$40,000 to $49,999",733,100740.00
2440,Montréal,"$50,000 to $59,999",734,74565.00
2440,Montréal,"$60,000 to $69,999",735,55000.00
2440,Montréal,"$70,000 to $79,999",736,45820.00
2440,Montréal,"$80,000 and over",737,125895.00
2440,Montréal,"$80,000 to $89,999",738,30005.00
2440,Montréal,"$90,000 to $99,999",739,20740.00
2440,Montréal,"$100,000 and over",740,75150.00
2440,Montréal,Total - Income statistics in 2015 for private households by household size - 100% data,741,870370.00
2440,Montréal,Median total income of households in 2015 ($),742,52519.00
2440,Montréal,Median after-tax income of households in 2015 ($),743,46559.00
2440,Montréal,Total - Income statistics in 2015 for one-person private households - 100% data,744,342505.00
2440,Montréal,Median total income of one-person households in 2015 ($),745,30642.00
2440,Montréal,Median after-tax income of one-person households in 2015 ($),746,27860.00
2440,Montréal,Total - Income statistics in 2015 for two-or-more-person private households - 100% data,747,527865.00
2440,Montréal,Median total income of two-or-more-person households in 2015 ($),748,71245.00
2440,Montréal,Median after-tax income of two-or-more-person households in 2015 ($),749,62917.00
2440,Montréal,Total - Income statistics in 2015 for private households by household size - 25% sample data,750,870375.00
2440,Montréal,Average total income of households in 2015 ($),751,76614.00
2440,Montréal,Average after-tax income of households in 2015 ($),752,61682.00
2440,Montréal,Total - Income statistics in 2015 for one-person private households - 25% sample data,753,342490.00
2440,Montréal,Average total income of one-person households in 2015 ($),754,41473.00
2440,Montréal,Average after-tax income of one-person households in 2015 ($),755,33940.00
2440,Montréal,Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data,756,527880.00
2440,Montréal,Average total income of two-or-more-person households in 2015 ($),757,99413.00
2440,Montréal,Average after-tax income of two-or-more-person households in 2015 ($),758,79682.00
2440,Montréal,Total - Household total income groups in 2015 for private households - 100% data,759,870375.00
2440,Montréal,"Under $5,000",760,24465.00
2440,Montréal,"$5,000 to $9,999",761,21890.00
2440,Montréal,"$10,000 to $14,999",762,38230.00
2440,Montréal,"$15,000 to $19,999",763,53480.00
2440,Montréal,"$20,000 to $24,999",764,50075.00
2440,Montréal,"$25,000 to $29,999",765,44745.00
2440,Montréal,"$30,000 to $34,999",766,45720.00
2440,Montréal,"$35,000 to $39,999",767,47055.00
2440,Montréal,"$40,000 to $44,999",768,46115.00
2440,Montréal,"$45,000 to $49,999",769,42655.00
2440,Montréal,"$50,000 to $59,999",770,77510.00
2440,Montréal,"$60,000 to $69,999",771,63470.00
2440,Montréal,"$70,000 to $79,999",772,52585.00
2440,Montréal,"$80,000 to $89,999",773,43035.00
2440,Montréal,"$90,000 to $99,999",774,35265.00
2440,Montréal,"$100,000 and over",775,184085.00
2440,Montréal,"$100,000 to $124,999",776,62300.00
2440,Montréal,"$125,000 to $149,999",777,39105.00
2440,Montréal,"$150,000 to $199,999",778,40015.00
2440,Montréal,"$200,000 and over",779,42665.00
2440,Montréal,Total - Household after-tax income groups in 2015 for private households - 100% data,780,870375.00
2440,Montréal,"Under $5,000",781,25565.00
2440,Montréal,"$5,000 to $9,999",782,22120.00
2440,Montréal,"$10,000 to $14,999",783,38560.00
2440,Montréal,"$15,000 to $19,999",784,56110.00
2440,Montréal,"$20,000 to $24,999",785,56305.00
2440,Montréal,"$25,000 to $29,999",786,52835.00
2440,Montréal,"$30,000 to $34,999",787,57445.00
2440,Montréal,"$35,000 to $39,999",788,57290.00
2440,Montréal,"$40,000 to $44,999",789,53150.00
2440,Montréal,"$45,000 to $49,999",790,49970.00
2440,Montréal,"$50,000 to $59,999",791,85660.00
2440,Montréal,"$60,000 to $69,999",792,67270.00
2440,Montréal,"$70,000 to $79,999",793,52000.00
2440,Montréal,"$80,000 to $89,999",794,41020.00
2440,Montréal,"$90,000 to $99,999",795,31895.00
2440,Montréal,"$100,000 and over",796,123165.00
2440,Montréal,"$100,000 to $124,999",797,52170.00
2440,Montréal,"$125,000 to $149,999",798,27430.00
2440,Montréal,"$150,000 and over",799,43570.00
2440,Montréal,Total - Income statistics in 2015 for economic families in private households - 100% data,800,489520.00
2440,Montréal,Median total income of economic families in 2015 ($),801,72845.00
2440,Montréal,Median after-tax income of economic families in 2015 ($),802,64039.00
2440,Montréal,Average family size of economic families,803,3.00
2440,Montréal,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,804,169175.00
2440,Montréal,Median total income of couple economic families without children or other relatives in 2015 ($),805,71408.00
2440,Montréal,Median after-tax income of couple economic families without children or other relatives in 2015 ($),806,61304.00
2440,Montréal,Average family size of couple economic families without children or other relatives,807,2.00
2440,Montréal,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,808,208100.00
2440,Montréal,Median total income of couple economic families with children in 2015 ($),809,91649.00
2440,Montréal,Median after-tax income of couple economic families with children in 2015 ($),810,79750.00
2440,Montréal,Average family size of couple economic families with children,811,4.00
2440,Montréal,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,812,95475.00
2440,Montréal,Median total income of lone-parent economic families in 2015 ($),813,49168.00
2440,Montréal,Median after-tax income of lone-parent economic families in 2015 ($),814,45426.00
2440,Montréal,Average family size of lone-parent economic families,815,2.60
2440,Montréal,Total - Income statistics in 2015 for economic families in private households - 25% sample data,816,489420.00
2440,Montréal,Average total income of economic families in 2015 ($),817,102221.00
2440,Montréal,Average after-tax income of economic families in 2015 ($),818,81540.00
2440,Montréal,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,819,168840.00
2440,Montréal,Average total income of couple economic families without children or other relatives in 2015 ($),820,101556.00
2440,Montréal,Average after-tax income of couple economic families without children or other relatives in 2015 ($),821,79271.00
2440,Montréal,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,822,208255.00
2440,Montréal,Average total income of couple economic families with children in 2015 ($),823,124472.00
2440,Montréal,Average after-tax income of couple economic families with children in 2015 ($),824,98758.00
2440,Montréal,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,825,95425.00
2440,Montréal,Average total income of lone-parent economic families in 2015 ($),826,60918.00
2440,Montréal,Average after-tax income of lone-parent economic families in 2015 ($),827,52129.00
2440,Montréal,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,828,443400.00
2440,Montréal,Median total income in 2015 for persons aged 15 years and over not in economic families ($),829,27024.00
2440,Montréal,Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($),830,25186.00
